number_past_order,time_web,voucher,past_spend,ad_channel,revenue
0.0,155.0,0.0,0.0,3.0,65.0
1.0,71.0,1.0,21.0,2.0,37.0
1.0,104.0,0.0,4.0,1.0,46.0
0.0,106.0,1.0,0.0,2.0,69.0
3.0,139.0,1.0,21.0,3.0,65.0
1.0,71.0,0.0,9.0,1.0,36.0
1.0,130.0,0.0,10.0,1.0,51.0
0.0,159.0,0.0,0.0,4.0,79.0
1.0,123.0,0.0,15.0,1.0,72.0
2.0,107.0,1.0,4.0,3.0,42.0
2.0,113.0,0.0,6.0,1.0,51.0
1.0,151.0,0.0,13.0,2.0,49.0
0.0,111.0,0.0,0.0,2.0,58.0
0.0,102.0,0.0,0.0,1.0,49.0
1.0,125.0,0.0,7.0,1.0,57.0
2.0,150.0,0.0,40.0,1.0,77.0
1.0,138.0,0.0,6.0,2.0,67.0
2.0,131.0,0.0,28.0,2.0,46.0
1.0,131.0,0.0,3.0,1.0,52.0
0.0,110.0,0.0,0.0,1.0,41.0
1.0,136.0,1.0,12.0,2.0,79.0
1.0,118.0,0.0,22.0,1.0,48.0
0.0,146.0,1.0,0.0,2.0,57.0
0.0,88.0,0.0,0.0,1.0,43.0
0.0,163.0,0.0,0.0,3.0,68.0
1.0,91.0,0.0,11.0,1.0,41.0
1.0,130.0,0.0,4.0,3.0,56.0
1.0,82.0,0.0,29.0,4.0,57.0
0.0,120.0,0.0,0.0,3.0,46.0
1.0,142.0,0.0,15.0,4.0,71.0
0.0,76.0,0.0,0.0,2.0,52.0
2.0,150.0,0.0,16.0,1.0,67.0
2.0,89.0,1.0,36.0,1.0,60.0
1.0,137.0,0.0,14.0,4.0,62.0
1.0,125.0,0.0,18.0,3.0,45.0
1.0,87.0,0.0,9.0,1.0,38.0
0.0,148.0,1.0,0.0,1.0,82.0
2.0,113.0,0.0,44.0,4.0,53.0
0.0,102.0,0.0,0.0,2.0,54.0
0.0,45.0,0.0,0.0,4.0,44.0
0.0,133.0,1.0,0.0,3.0,71.0
2.0,128.0,0.0,22.0,4.0,54.0
1.0,102.0,0.0,26.0,1.0,59.0
0.0,116.0,0.0,0.0,2.0,38.0
2.0,108.0,0.0,16.0,1.0,46.0
1.0,128.0,0.0,6.0,2.0,60.0
1.0,94.0,0.0,17.0,2.0,31.0
1.0,132.0,0.0,27.0,1.0,46.0
0.0,146.0,0.0,0.0,3.0,52.0
1.0,104.0,0.0,34.0,1.0,74.0
1.0,95.0,0.0,32.0,3.0,31.0
0.0,101.0,0.0,0.0,3.0,66.0
0.0,142.0,1.0,0.0,3.0,61.0
1.0,143.0,1.0,9.0,2.0,70.0
1.0,118.0,0.0,2.0,2.0,50.0
0.0,154.0,0.0,0.0,4.0,74.0
1.0,113.0,0.0,20.0,3.0,69.0
1.0,124.0,1.0,8.0,3.0,54.0
1.0,144.0,0.0,13.0,1.0,62.0
2.0,129.0,0.0,22.0,2.0,55.0
1.0,124.0,0.0,15.0,4.0,59.0
1.0,142.0,0.0,20.0,1.0,49.0
1.0,90.0,0.0,3.0,1.0,42.0
1.0,22.0,1.0,5.0,1.0,29.0
0.0,112.0,1.0,,1.0,51.0
0.0,106.0,0.0,0.0,1.0,47.0
1.0,113.0,0.0,3.0,1.0,53.0
1.0,146.0,0.0,2.0,4.0,59.0
0.0,104.0,0.0,0.0,4.0,48.0
3.0,148.0,0.0,51.0,3.0,79.0
0.0,95.0,0.0,0.0,1.0,53.0
1.0,117.0,0.0,1.0,4.0,50.0
1.0,95.0,0.0,26.0,1.0,34.0
1.0,135.0,0.0,3.0,4.0,63.0
0.0,61.0,0.0,0.0,2.0,39.0
1.0,115.0,1.0,5.0,1.0,52.0
0.0,124.0,0.0,0.0,3.0,70.0
2.0,107.0,0.0,14.0,1.0,40.0
1.0,70.0,1.0,19.0,1.0,58.0
0.0,115.0,1.0,0.0,1.0,63.0
2.0,146.0,0.0,26.0,1.0,68.0
0.0,139.0,0.0,0.0,3.0,59.0
,124.0,0.0,12.0,2.0,63.0
0.0,142.0,0.0,0.0,1.0,64.0
1.0,72.0,0.0,12.0,1.0,51.0
0.0,79.0,0.0,0.0,1.0,40.0
1.0,128.0,0.0,20.0,3.0,66.0
1.0,119.0,0.0,6.0,2.0,52.0
1.0,92.0,0.0,3.0,2.0,46.0
1.0,118.0,0.0,10.0,4.0,48.0
1.0,145.0,0.0,22.0,1.0,50.0
1.0,124.0,0.0,20.0,2.0,42.0
1.0,137.0,0.0,35.0,1.0,90.0
0.0,117.0,0.0,0.0,1.0,49.0
0.0,121.0,1.0,0.0,1.0,50.0
1.0,104.0,0.0,7.0,3.0,60.0
0.0,116.0,0.0,0.0,4.0,41.0
1.0,139.0,0.0,33.0,4.0,81.0
2.0,121.0,1.0,32.0,4.0,43.0
1.0,153.0,0.0,4.0,1.0,66.0
0.0,146.0,0.0,0.0,1.0,64.0
1.0,161.0,1.0,2.0,2.0,81.0
1.0,127.0,0.0,16.0,3.0,48.0
2.0,120.0,1.0,34.0,1.0,46.0
0.0,122.0,0.0,0.0,1.0,53.0
2.0,131.0,,40.0,1.0,69.0
0.0,153.0,0.0,0.0,1.0,82.0
0.0,133.0,0.0,0.0,3.0,64.0
3.0,122.0,0.0,63.0,2.0,37.0
1.0,118.0,0.0,18.0,1.0,36.0
1.0,121.0,0.0,13.0,1.0,51.0
1.0,140.0,0.0,2.0,1.0,68.0
0.0,147.0,0.0,0.0,3.0,62.0
1.0,153.0,1.0,5.0,3.0,59.0
1.0,126.0,0.0,15.0,2.0,64.0
2.0,113.0,0.0,40.0,1.0,62.0
2.0,154.0,0.0,16.0,2.0,71.0
1.0,129.0,0.0,16.0,1.0,67.0
0.0,132.0,0.0,0.0,4.0,59.0
1.0,140.0,0.0,16.0,3.0,52.0
0.0,144.0,0.0,0.0,4.0,68.0
1.0,127.0,0.0,10.0,1.0,59.0
1.0,96.0,0.0,25.0,1.0,54.0
1.0,142.0,0.0,1.0,2.0,70.0
0.0,90.0,0.0,0.0,4.0,41.0
1.0,147.0,0.0,2.0,1.0,69.0
1.0,127.0,0.0,4.0,1.0,61.0
1.0,68.0,0.0,6.0,2.0,38.0
1.0,155.0,1.0,5.0,1.0,79.0
0.0,106.0,0.0,0.0,4.0,48.0
2.0,156.0,0.0,14.0,1.0,70.0
1.0,115.0,0.0,2.0,4.0,50.0
0.0,157.0,0.0,0.0,4.0,65.0
1.0,140.0,0.0,19.0,4.0,55.0
0.0,84.0,0.0,0.0,4.0,26.0
2.0,128.0,0.0,42.0,1.0,66.0
0.0,125.0,0.0,0.0,4.0,75.0
0.0,140.0,1.0,0.0,2.0,64.0
0.0,135.0,1.0,0.0,1.0,73.0
1.0,125.0,0.0,3.0,1.0,62.0
2.0,148.0,1.0,58.0,3.0,80.0
0.0,97.0,0.0,0.0,3.0,56.0
1.0,142.0,0.0,14.0,1.0,72.0
,159.0,0.0,14.0,1.0,73.0
0.0,126.0,0.0,0.0,1.0,47.0
0.0,140.0,0.0,0.0,4.0,57.0
1.0,121.0,0.0,27.0,1.0,34.0
1.0,129.0,0.0,27.0,3.0,43.0
0.0,64.0,0.0,0.0,1.0,52.0
3.0,11.0,0.0,42.0,4.0,27.0
0.0,112.0,0.0,0.0,1.0,50.0
1.0,133.0,0.0,4.0,4.0,55.0
0.0,130.0,0.0,0.0,1.0,60.0
1.0,145.0,1.0,14.0,4.0,57.0
0.0,101.0,0.0,0.0,1.0,38.0
1.0,128.0,0.0,3.0,1.0,58.0
0.0,116.0,0.0,0.0,2.0,66.0
2.0,102.0,0.0,12.0,3.0,45.0
0.0,115.0,0.0,0.0,1.0,58.0
1.0,105.0,1.0,6.0,2.0,44.0
1.0,136.0,0.0,13.0,1.0,68.0
1.0,95.0,1.0,24.0,1.0,54.0
1.0,139.0,0.0,19.0,3.0,81.0
1.0,148.0,0.0,9.0,1.0,58.0
1.0,151.0,0.0,6.0,1.0,62.0
1.0,158.0,0.0,22.0,1.0,88.0
0.0,138.0,0.0,0.0,1.0,54.0
1.0,91.0,0.0,11.0,2.0,43.0
0.0,130.0,0.0,0.0,2.0,53.0
1.0,100.0,0.0,9.0,4.0,37.0
0.0,145.0,1.0,0.0,3.0,50.0
0.0,147.0,0.0,0.0,2.0,51.0
0.0,110.0,0.0,0.0,4.0,60.0
2.0,70.0,0.0,42.0,3.0,57.0
1.0,138.0,1.0,1.0,3.0,66.0
1.0,137.0,1.0,21.0,1.0,47.0
2.0,105.0,0.0,28.0,1.0,43.0
2.0,140.0,0.0,42.0,2.0,67.0
1.0,148.0,0.0,6.0,1.0,66.0
0.0,143.0,0.0,0.0,3.0,71.0
1.0,139.0,0.0,20.0,2.0,70.0
1.0,113.0,1.0,8.0,3.0,54.0
1.0,121.0,0.0,3.0,2.0,59.0
0.0,145.0,0.0,0.0,1.0,60.0
2.0,155.0,1.0,18.0,4.0,64.0
1.0,53.0,0.0,20.0,1.0,30.0
0.0,144.0,0.0,0.0,1.0,55.0
0.0,128.0,0.0,0.0,1.0,67.0
2.0,16.0,0.0,8.0,1.0,33.0
0.0,110.0,0.0,0.0,4.0,55.0
1.0,140.0,0.0,2.0,1.0,61.0
0.0,131.0,0.0,0.0,2.0,63.0
1.0,136.0,0.0,19.0,1.0,48.0
0.0,118.0,0.0,0.0,2.0,51.0
0.0,92.0,0.0,0.0,1.0,41.0
0.0,91.0,0.0,0.0,1.0,36.0
0.0,132.0,0.0,0.0,4.0,44.0
0.0,138.0,,0.0,3.0,57.0
1.0,153.0,0.0,14.0,4.0,58.0
0.0,109.0,0.0,0.0,2.0,47.0
2.0,98.0,1.0,16.0,4.0,46.0
1.0,128.0,0.0,6.0,4.0,62.0
2.0,136.0,1.0,14.0,1.0,54.0
2.0,148.0,0.0,32.0,3.0,76.0
1.0,105.0,0.0,34.0,1.0,68.0
1.0,119.0,0.0,13.0,1.0,54.0
0.0,116.0,0.0,0.0,2.0,47.0
0.0,102.0,1.0,0.0,3.0,37.0
1.0,92.0,0.0,15.0,4.0,50.0
1.0,162.0,1.0,14.0,1.0,78.0
1.0,130.0,0.0,4.0,4.0,43.0
1.0,145.0,0.0,3.0,3.0,66.0
1.0,130.0,0.0,4.0,2.0,59.0
2.0,55.0,0.0,10.0,1.0,41.0
0.0,133.0,0.0,0.0,2.0,37.0
0.0,146.0,0.0,0.0,1.0,56.0
1.0,99.0,0.0,14.0,1.0,52.0
0.0,70.0,0.0,0.0,2.0,26.0
0.0,129.0,0.0,0.0,1.0,62.0
0.0,118.0,0.0,0.0,1.0,41.0
0.0,127.0,0.0,0.0,4.0,63.0
1.0,142.0,0.0,6.0,4.0,60.0
0.0,146.0,0.0,,1.0,70.0
1.0,131.0,0.0,15.0,1.0,53.0
0.0,101.0,0.0,0.0,1.0,72.0
0.0,139.0,0.0,0.0,2.0,67.0
1.0,118.0,1.0,8.0,1.0,52.0
2.0,139.0,0.0,44.0,2.0,50.0
0.0,89.0,0.0,0.0,2.0,33.0
1.0,67.0,0.0,9.0,3.0,37.0
1.0,141.0,,4.0,3.0,66.0
1.0,105.0,0.0,8.0,1.0,51.0
0.0,111.0,1.0,0.0,1.0,29.0
0.0,143.0,1.0,0.0,1.0,79.0
1.0,131.0,0.0,6.0,4.0,52.0
0.0,104.0,0.0,0.0,1.0,56.0
0.0,117.0,0.0,0.0,1.0,45.0
1.0,114.0,1.0,19.0,1.0,26.0
2.0,152.0,0.0,12.0,1.0,57.0
1.0,87.0,0.0,12.0,1.0,46.0
0.0,84.0,1.0,0.0,1.0,39.0
1.0,149.0,0.0,13.0,3.0,67.0
0.0,157.0,0.0,0.0,1.0,70.0
1.0,159.0,0.0,7.0,3.0,68.0
0.0,110.0,0.0,0.0,3.0,53.0
1.0,154.0,0.0,15.0,1.0,73.0
1.0,112.0,0.0,5.0,4.0,52.0
1.0,123.0,0.0,6.0,3.0,60.0
2.0,113.0,0.0,32.0,3.0,43.0
2.0,141.0,0.0,18.0,3.0,68.0
1.0,163.0,0.0,18.0,1.0,67.0
1.0,108.0,0.0,5.0,1.0,47.0
1.0,112.0,0.0,6.0,1.0,55.0
0.0,121.0,1.0,0.0,1.0,64.0
2.0,132.0,0.0,12.0,3.0,57.0
0.0,168.0,0.0,0.0,2.0,7.0
0.0,144.0,0.0,0.0,2.0,54.0
1.0,100.0,0.0,18.0,2.0,48.0
2.0,144.0,0.0,8.0,1.0,71.0
1.0,111.0,0.0,5.0,1.0,49.0
0.0,139.0,0.0,0.0,1.0,73.0
1.0,100.0,1.0,10.0,1.0,46.0
2.0,117.0,0.0,52.0,3.0,64.0
1.0,143.0,0.0,2.0,2.0,65.0
0.0,152.0,0.0,0.0,3.0,50.0
0.0,156.0,1.0,0.0,1.0,59.0
0.0,123.0,0.0,0.0,3.0,52.0
2.0,150.0,0.0,32.0,2.0,49.0
1.0,132.0,0.0,16.0,4.0,42.0
1.0,153.0,0.0,12.0,3.0,75.0
0.0,117.0,0.0,0.0,4.0,51.0
0.0,131.0,0.0,0.0,1.0,60.0
1.0,80.0,0.0,13.0,2.0,47.0
1.0,140.0,0.0,16.0,1.0,71.0
0.0,137.0,0.0,0.0,2.0,61.0
1.0,119.0,0.0,9.0,1.0,45.0
,151.0,0.0,2.0,3.0,61.0
1.0,106.0,0.0,11.0,1.0,44.0
1.0,123.0,0.0,26.0,1.0,46.0
0.0,124.0,0.0,0.0,1.0,34.0
1.0,104.0,0.0,7.0,1.0,43.0
2.0,148.0,0.0,28.0,4.0,54.0
0.0,130.0,0.0,0.0,2.0,55.0
0.0,129.0,0.0,0.0,2.0,63.0
1.0,117.0,1.0,24.0,2.0,37.0
2.0,134.0,0.0,4.0,4.0,58.0
2.0,122.0,0.0,46.0,1.0,66.0
0.0,145.0,0.0,0.0,2.0,64.0
,157.0,1.0,0.0,2.0,74.0
0.0,165.0,0.0,0.0,1.0,80.0
1.0,133.0,1.0,2.0,4.0,58.0
2.0,81.0,,18.0,3.0,37.0
1.0,,1.0,9.0,4.0,55.0
2.0,125.0,0.0,22.0,1.0,49.0
1.0,149.0,0.0,14.0,1.0,68.0
1.0,104.0,0.0,6.0,4.0,47.0
0.0,153.0,0.0,0.0,1.0,77.0
1.0,109.0,0.0,2.0,3.0,49.0
0.0,146.0,0.0,0.0,4.0,90.0
0.0,126.0,0.0,0.0,3.0,50.0
1.0,156.0,0.0,12.0,1.0,72.0
0.0,138.0,0.0,0.0,2.0,72.0
0.0,134.0,1.0,0.0,4.0,66.0
0.0,135.0,0.0,0.0,2.0,56.0
1.0,158.0,0.0,5.0,4.0,64.0
1.0,143.0,0.0,10.0,1.0,71.0
0.0,106.0,1.0,0.0,3.0,73.0
0.0,147.0,0.0,0.0,1.0,58.0
,111.0,,18.0,4.0,37.0
0.0,115.0,0.0,0.0,3.0,48.0
1.0,141.0,0.0,10.0,4.0,52.0
0.0,120.0,0.0,0.0,3.0,57.0
1.0,111.0,0.0,27.0,1.0,35.0
1.0,135.0,0.0,7.0,2.0,59.0
1.0,116.0,0.0,27.0,2.0,52.0
0.0,105.0,0.0,0.0,1.0,30.0
1.0,125.0,0.0,6.0,3.0,57.0
2.0,95.0,0.0,34.0,2.0,35.0
0.0,120.0,1.0,0.0,4.0,46.0
0.0,88.0,0.0,0.0,1.0,50.0
1.0,113.0,0.0,34.0,4.0,20.0
0.0,146.0,0.0,0.0,1.0,75.0
2.0,136.0,0.0,26.0,3.0,50.0
,140.0,0.0,24.0,1.0,50.0
0.0,142.0,0.0,0.0,1.0,67.0
2.0,122.0,0.0,2.0,1.0,54.0
2.0,119.0,0.0,38.0,3.0,61.0
1.0,135.0,0.0,1.0,2.0,59.0
0.0,147.0,0.0,0.0,3.0,52.0
1.0,114.0,0.0,6.0,1.0,45.0
0.0,,0.0,,1.0,36.0
0.0,162.0,0.0,0.0,1.0,77.0
2.0,101.0,0.0,6.0,2.0,41.0
1.0,105.0,0.0,2.0,2.0,48.0
1.0,101.0,0.0,9.0,3.0,43.0
1.0,166.0,0.0,4.0,1.0,73.0
0.0,,0.0,0.0,2.0,55.0
0.0,143.0,0.0,0.0,1.0,54.0
2.0,77.0,0.0,54.0,1.0,20.0
1.0,121.0,1.0,12.0,2.0,42.0
1.0,123.0,,15.0,2.0,66.0
1.0,117.0,0.0,10.0,4.0,35.0
2.0,181.0,0.0,66.0,1.0,100.0
1.0,130.0,0.0,47.0,3.0,34.0
0.0,135.0,0.0,0.0,3.0,62.0
1.0,97.0,0.0,13.0,3.0,44.0
0.0,121.0,0.0,0.0,1.0,49.0
1.0,141.0,0.0,5.0,3.0,55.0
1.0,131.0,0.0,3.0,,46.0
0.0,106.0,,,3.0,57.0
1.0,90.0,0.0,1.0,1.0,41.0
0.0,108.0,0.0,0.0,3.0,61.0
1.0,118.0,1.0,9.0,2.0,48.0
2.0,123.0,0.0,,4.0,50.0
0.0,152.0,0.0,0.0,2.0,76.0
2.0,128.0,0.0,44.0,1.0,58.0
2.0,148.0,0.0,34.0,1.0,64.0
0.0,72.0,0.0,0.0,1.0,65.0
1.0,136.0,1.0,9.0,1.0,56.0
0.0,147.0,0.0,0.0,1.0,76.0
1.0,105.0,0.0,21.0,2.0,57.0
1.0,66.0,0.0,15.0,1.0,40.0
1.0,73.0,0.0,29.0,1.0,28.0
0.0,167.0,0.0,0.0,2.0,59.0
1.0,48.0,0.0,8.0,4.0,41.0
0.0,118.0,0.0,0.0,3.0,44.0
1.0,107.0,0.0,4.0,1.0,52.0
0.0,143.0,0.0,0.0,3.0,74.0
0.0,119.0,0.0,0.0,1.0,51.0
0.0,130.0,0.0,0.0,1.0,58.0
0.0,120.0,0.0,0.0,3.0,68.0
1.0,76.0,1.0,30.0,1.0,26.0
1.0,85.0,0.0,19.0,1.0,39.0
1.0,131.0,0.0,7.0,2.0,47.0
0.0,106.0,1.0,0.0,2.0,49.0
2.0,150.0,0.0,16.0,1.0,65.0
2.0,123.0,0.0,42.0,3.0,40.0
0.0,135.0,0.0,0.0,1.0,61.0
1.0,164.0,0.0,2.0,4.0,83.0
1.0,136.0,1.0,15.0,1.0,38.0
0.0,98.0,0.0,0.0,2.0,47.0
,130.0,1.0,0.0,1.0,50.0
1.0,146.0,0.0,4.0,4.0,63.0
2.0,91.0,0.0,46.0,4.0,29.0
1.0,110.0,0.0,2.0,1.0,57.0
0.0,139.0,0.0,0.0,3.0,46.0
1.0,120.0,0.0,15.0,2.0,59.0
1.0,136.0,1.0,1.0,1.0,62.0
0.0,133.0,0.0,,1.0,57.0
0.0,128.0,1.0,0.0,3.0,67.0
1.0,103.0,0.0,20.0,3.0,56.0
1.0,162.0,0.0,6.0,,75.0
1.0,158.0,1.0,5.0,4.0,77.0
0.0,129.0,0.0,0.0,3.0,60.0
1.0,99.0,1.0,3.0,4.0,48.0
0.0,102.0,1.0,0.0,3.0,48.0
0.0,132.0,1.0,0.0,2.0,64.0
0.0,139.0,0.0,0.0,1.0,87.0
1.0,146.0,0.0,15.0,2.0,66.0
1.0,141.0,0.0,5.0,1.0,54.0
1.0,131.0,0.0,27.0,3.0,31.0
1.0,138.0,0.0,9.0,2.0,61.0
1.0,139.0,0.0,13.0,3.0,50.0
2.0,129.0,0.0,18.0,1.0,57.0
0.0,114.0,0.0,0.0,1.0,44.0
0.0,140.0,0.0,0.0,4.0,56.0
1.0,143.0,1.0,21.0,3.0,46.0
0.0,96.0,0.0,0.0,4.0,52.0
1.0,59.0,0.0,6.0,1.0,37.0
1.0,85.0,0.0,35.0,1.0,68.0
1.0,127.0,0.0,14.0,2.0,46.0
2.0,130.0,0.0,20.0,4.0,63.0
1.0,139.0,0.0,8.0,4.0,62.0
1.0,88.0,0.0,18.0,3.0,33.0
1.0,137.0,0.0,24.0,1.0,78.0
1.0,37.0,0.0,6.0,4.0,38.0
1.0,101.0,0.0,4.0,1.0,46.0
0.0,130.0,0.0,0.0,1.0,56.0
1.0,135.0,1.0,13.0,1.0,52.0
3.0,155.0,0.0,60.0,3.0,79.0
1.0,130.0,0.0,36.0,4.0,78.0
1.0,155.0,0.0,4.0,4.0,73.0
0.0,126.0,0.0,0.0,2.0,65.0
0.0,123.0,1.0,0.0,2.0,59.0
1.0,160.0,0.0,15.0,,65.0
1.0,145.0,0.0,9.0,1.0,62.0
0.0,136.0,0.0,0.0,1.0,70.0
1.0,82.0,0.0,12.0,2.0,45.0
1.0,101.0,0.0,6.0,2.0,42.0
0.0,129.0,0.0,0.0,2.0,58.0
0.0,116.0,0.0,0.0,1.0,44.0
1.0,63.0,0.0,25.0,1.0,28.0
0.0,144.0,0.0,0.0,2.0,51.0
0.0,123.0,,0.0,3.0,48.0
0.0,148.0,1.0,0.0,3.0,80.0
0.0,99.0,0.0,0.0,1.0,37.0
0.0,131.0,0.0,0.0,3.0,58.0
1.0,145.0,0.0,6.0,2.0,63.0
1.0,118.0,0.0,1.0,1.0,60.0
1.0,140.0,1.0,1.0,2.0,63.0
0.0,102.0,0.0,0.0,4.0,48.0
0.0,135.0,0.0,0.0,1.0,62.0
1.0,113.0,0.0,21.0,4.0,51.0
1.0,133.0,0.0,12.0,3.0,64.0
0.0,115.0,1.0,0.0,1.0,57.0
0.0,111.0,0.0,0.0,4.0,59.0
0.0,133.0,0.0,0.0,4.0,61.0
1.0,118.0,0.0,13.0,1.0,37.0
1.0,126.0,0.0,30.0,2.0,30.0
2.0,141.0,0.0,26.0,3.0,60.0
1.0,126.0,0.0,21.0,2.0,60.0
0.0,138.0,0.0,0.0,1.0,52.0
1.0,155.0,0.0,17.0,1.0,55.0
0.0,100.0,0.0,0.0,2.0,59.0
1.0,117.0,0.0,12.0,4.0,42.0
1.0,117.0,0.0,4.0,1.0,60.0
1.0,67.0,0.0,13.0,2.0,42.0
0.0,141.0,0.0,0.0,3.0,75.0
0.0,101.0,1.0,0.0,4.0,36.0
1.0,120.0,0.0,5.0,3.0,56.0
1.0,156.0,0.0,16.0,1.0,82.0
0.0,112.0,0.0,0.0,4.0,49.0
0.0,,0.0,0.0,1.0,62.0
0.0,145.0,0.0,0.0,2.0,65.0
1.0,136.0,0.0,24.0,1.0,69.0
1.0,140.0,0.0,7.0,2.0,62.0
0.0,123.0,,0.0,4.0,58.0
0.0,99.0,0.0,0.0,4.0,60.0
1.0,127.0,0.0,,3.0,62.0
1.0,98.0,0.0,7.0,4.0,53.0
1.0,132.0,0.0,4.0,3.0,59.0
1.0,108.0,0.0,4.0,4.0,44.0
0.0,126.0,1.0,0.0,2.0,54.0
1.0,133.0,0.0,25.0,1.0,42.0
1.0,72.0,0.0,4.0,1.0,46.0
1.0,,0.0,4.0,2.0,56.0
2.0,89.0,0.0,52.0,1.0,53.0
1.0,137.0,1.0,9.0,2.0,60.0
0.0,150.0,0.0,0.0,2.0,66.0
1.0,123.0,0.0,7.0,4.0,64.0
1.0,135.0,1.0,17.0,4.0,40.0
0.0,132.0,0.0,0.0,2.0,69.0
1.0,159.0,1.0,14.0,1.0,67.0
0.0,124.0,0.0,0.0,4.0,56.0
2.0,133.0,1.0,16.0,1.0,57.0
2.0,151.0,0.0,8.0,1.0,64.0
0.0,153.0,0.0,0.0,3.0,77.0
1.0,140.0,0.0,23.0,1.0,80.0
0.0,161.0,0.0,0.0,2.0,79.0
1.0,116.0,0.0,13.0,4.0,60.0
2.0,127.0,0.0,20.0,2.0,67.0
1.0,139.0,0.0,26.0,2.0,50.0
1.0,164.0,0.0,6.0,2.0,66.0
0.0,146.0,0.0,0.0,3.0,53.0
2.0,,0.0,4.0,4.0,48.0
0.0,130.0,0.0,0.0,1.0,53.0
0.0,145.0,1.0,0.0,4.0,65.0
0.0,119.0,0.0,0.0,1.0,48.0
2.0,109.0,0.0,16.0,2.0,58.0
1.0,121.0,0.0,8.0,1.0,54.0
1.0,100.0,0.0,17.0,1.0,51.0
0.0,125.0,0.0,0.0,1.0,43.0
2.0,114.0,1.0,44.0,2.0,37.0
0.0,130.0,0.0,0.0,2.0,76.0
2.0,110.0,0.0,52.0,1.0,65.0
1.0,105.0,0.0,27.0,4.0,66.0
0.0,109.0,0.0,0.0,1.0,64.0
0.0,85.0,1.0,0.0,1.0,39.0
1.0,87.0,1.0,22.0,2.0,58.0
1.0,109.0,1.0,14.0,1.0,52.0
1.0,135.0,,15.0,4.0,50.0
0.0,122.0,1.0,0.0,3.0,52.0
1.0,140.0,1.0,23.0,1.0,78.0
2.0,97.0,0.0,38.0,2.0,32.0
2.0,86.0,1.0,40.0,4.0,37.0
0.0,126.0,0.0,0.0,1.0,71.0
1.0,97.0,1.0,22.0,4.0,39.0
1.0,144.0,1.0,7.0,1.0,60.0
2.0,86.0,0.0,6.0,1.0,35.0
1.0,139.0,0.0,18.0,2.0,71.0
1.0,151.0,0.0,34.0,3.0,54.0
1.0,155.0,0.0,8.0,1.0,63.0
0.0,114.0,0.0,0.0,1.0,45.0
1.0,127.0,1.0,20.0,2.0,71.0
1.0,130.0,0.0,14.0,4.0,60.0
1.0,120.0,0.0,39.0,1.0,25.0
1.0,116.0,0.0,15.0,2.0,55.0
2.0,128.0,1.0,54.0,3.0,65.0
0.0,133.0,0.0,0.0,4.0,72.0
0.0,157.0,0.0,0.0,1.0,60.0
0.0,97.0,1.0,0.0,1.0,49.0
2.0,136.0,0.0,34.0,4.0,75.0
1.0,103.0,0.0,8.0,1.0,56.0
1.0,137.0,0.0,4.0,2.0,60.0
1.0,98.0,0.0,11.0,4.0,47.0
0.0,115.0,0.0,0.0,1.0,54.0
0.0,111.0,0.0,0.0,3.0,27.0
2.0,38.0,0.0,24.0,2.0,11.0
1.0,121.0,0.0,17.0,1.0,41.0
0.0,142.0,0.0,0.0,1.0,64.0
1.0,100.0,0.0,8.0,3.0,41.0
0.0,134.0,0.0,0.0,3.0,73.0
1.0,100.0,0.0,12.0,3.0,49.0
0.0,145.0,0.0,0.0,4.0,73.0
1.0,129.0,0.0,4.0,3.0,58.0
1.0,131.0,0.0,26.0,2.0,75.0
0.0,131.0,0.0,0.0,1.0,68.0
1.0,110.0,0.0,1.0,1.0,43.0
2.0,122.0,0.0,50.0,2.0,37.0
1.0,,0.0,8.0,3.0,60.0
0.0,91.0,,0.0,1.0,35.0
1.0,100.0,0.0,10.0,1.0,48.0
1.0,151.0,,12.0,1.0,74.0
1.0,135.0,0.0,15.0,1.0,57.0
1.0,150.0,0.0,14.0,4.0,75.0
0.0,134.0,1.0,0.0,4.0,72.0
0.0,114.0,0.0,0.0,1.0,52.0
0.0,34.0,0.0,0.0,3.0,46.0
0.0,137.0,0.0,0.0,2.0,66.0
0.0,106.0,0.0,0.0,1.0,30.0
0.0,125.0,0.0,0.0,4.0,52.0
0.0,134.0,0.0,0.0,1.0,64.0
1.0,135.0,0.0,13.0,1.0,64.0
1.0,159.0,0.0,13.0,2.0,61.0
1.0,147.0,0.0,33.0,1.0,88.0
1.0,140.0,0.0,2.0,1.0,60.0
1.0,100.0,0.0,27.0,2.0,40.0
0.0,138.0,0.0,0.0,1.0,67.0
0.0,96.0,0.0,0.0,4.0,37.0
1.0,162.0,0.0,15.0,1.0,62.0
0.0,105.0,0.0,0.0,4.0,46.0
1.0,151.0,0.0,5.0,3.0,71.0
0.0,98.0,1.0,0.0,1.0,45.0
1.0,68.0,0.0,8.0,1.0,35.0
1.0,116.0,1.0,4.0,3.0,52.0
2.0,139.0,0.0,42.0,1.0,40.0
1.0,98.0,0.0,24.0,2.0,54.0
1.0,122.0,0.0,7.0,3.0,61.0
1.0,123.0,0.0,7.0,2.0,53.0
0.0,125.0,0.0,0.0,1.0,53.0
2.0,149.0,0.0,20.0,1.0,77.0
0.0,107.0,0.0,0.0,4.0,62.0
1.0,147.0,1.0,10.0,2.0,55.0
0.0,144.0,0.0,0.0,2.0,64.0
0.0,98.0,0.0,0.0,1.0,46.0
0.0,139.0,0.0,0.0,3.0,51.0
